is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
1,0,0.81,26,0.0,1,53.5,2.3,0,1
1,0,3.42,21,0.43,0,19.6,1.9,0,0
1,1,3.42,15,1.15,0,261.3,15.8,0,0
1,1,3.96,11,0.0,0,3.5,0.2,0,1
0,0,0.83,18,0.0,1,34.2,1.2,0,1
1,0,1.55,29,0.0,2,74.9,4.5,0,1
1,1,1.98,30,0.0,0,53.9,2.1,0,1
1,0,3.59,17,0.73,0,58.9,4.1,0,1
1,0,1.98,25,0.0,0,46.6,3.8,0,1
1,1,2.46,12,0.0,0,65.2,5.8,0,1
1,1,3.42,15,1.49,0,44.2,3.0,0,0
0,0,0.88,30,0.0,0,67.3,11.8,0,1
1,1,3.42,20,0.45,0,68.6,9.3,0,0
1,0,3.42,21,0.5,0,28.3,3.6,0,0
1,1,3.42,21,0.51,0,49.4,2.2,0,0
1,1,3.86,16,1.55,0,38.2,4.4,0,1
1,0,3.42,21,0.36,0,17.7,1.5,0,0
0,0,1.26,19,0.0,0,13.0,0.5,0,1
0,0,1.54,27,0.0,0,8.5,0.5,0,1
1,0,3.42,22,0.95,0,11.1,1.3,0,0
0,0,1.57,26,0.0,0,24.4,3.9,0,1
1,1,3.42,23,1.66,0,26.7,3.6,0,0
1,1,3.42,12,0.47,0,75.3,3.7,0,0
1,0,0.19,26,0.0,1,11.5,0.2,0,1
0,0,0.22,14,0.0,0,1.8,0.3,0,1
1,1,3.42,12,0.26,0,157.6,9.3,0,0
0,0,0.89,18,0.0,0,34.5,2.0,0,1
1,0,0.57,25,0.0,0,86.4,17.9,0,1
1,1,3.42,12,0.51,0,2.6,0.2,0,0
0,0,1.98,26,0.0,0,12.6,0.6,0,1
1,0,0.33,18,0.0,1,23.9,5.3,0,1
1,0,3.34,32,0.0,0,8.6,1.5,0,1
1,0,1.58,26,0.0,0,28.9,1.5,0,1
1,0,3.42,20,1.57,2,102.4,13.5,0,0
1,0,3.42,20,1.39,0,4.4,0.1,0,0
1,0,1.06,29,0.0,0,8.7,0.8,0,1
1,0,1.94,17,0.0,0,0.0,0.0,0,1
1,1,3.42,12,0.46,0,111.0,11.5,0,0
1,0,0.0,1,0.0,0,0.0,0.0,0,1
1,1,3.42,25,1.59,0,105.3,7.8,0,0
1,0,3.98,31,0.95,0,127.2,11.6,0,1
1,0,3.42,29,0.56,1,230.4,17.3,0,0
1,0,1.91,26,0.0,0,34.7,8.3,0,1
1,1,3.03,12,0.0,0,38.4,2.2,0,1
1,0,3.96,20,0.9,0,13.1,1.0,0,1
0,0,3.42,8,0.0,0,1.8,0.6,0,0
1,1,2.14,19,0.0,0,20.4,1.2,0,1
0,0,0.99,21,0.0,0,8.3,0.2,0,1
1,1,3.42,20,0.45,1,258.9,19.3,0,0
0,0,1.99,30,0.0,0,6.7,0.2,0,1
1,0,0.96,25,0.0,0,56.5,3.1,0,1
1,1,3.42,7,0.45,0,18.8,1.8,0,0
1,1,3.41,13,1.57,0,10.4,0.5,0,0
1,0,1.97,26,0.0,0,40.1,2.3,0,1
1,0,1.64,22,0.0,0,20.2,1.3,0,1
1,1,3.41,18,1.66,0,18.3,4.4,0,0
1,1,3.41,20,0.45,0,147.5,4.0,0,0
1,0,0.53,30,0.0,0,54.1,4.1,0,1
0,0,3.41,29,1.52,0,96.4,4.8,0,0
1,0,2.85,22,0.0,0,26.1,8.9,0,1
0,0,0.96,74,0.0,0,383.0,135.0,0,1
0,0,0.51,20,0.0,0,40.7,6.6,0,1
1,0,2.11,27,0.0,1,78.1,2.9,0,1
1,1,3.41,21,0.63,0,7.7,0.3,0,0
1,0,0.99,30,0.0,2,55.7,1.7,0,1
1,0,1.99,26,0.0,0,24.1,0.6,0,1
1,0,0.99,26,0.0,0,4.3,0.3,0,1
0,0,3.41,29,1.84,1,91.9,4.6,0,0
1,0,3.41,21,0.48,0,17.8,1.4,0,0
1,0,3.41,21,0.48,0,18.7,2.2,0,0
1,0,1.05,26,0.0,0,29.1,4.3,0,1
1,0,3.96,19,0.0,0,83.6,7.8,0,1
1,0,3.41,301,0.0,0,203.2,204.2,0,0
1,0,1.13,26,0.0,0,3.5,0.4,0,1
1,0,3.11,25,0.0,0,61.2,7.0,0,1
1,1,3.45,20,0.0,0,94.7,5.2,0,1
1,0,0.01,2,0.0,0,0.0,0.0,0,1
1,0,1.25,22,0.0,0,96.2,9.8,0,1
1,1,3.41,16,1.93,0,56.2,19.2,0,0
1,0,3.41,21,0.49,0,155.6,8.4,0,0
0,0,0.99,26,0.0,0,0.0,0.0,0,1
1,1,3.41,15,1.32,0,53.0,5.7,0,0
0,0,0.99,26,0.0,0,36.4,2.1,0,1
0,0,2.32,45,0.0,0,70.7,4.6,0,1
1,0,2.22,22,0.0,0,20.5,4.7,0,1
1,1,3.41,21,0.52,0,46.7,2.8,0,0
1,1,3.41,28,0.45,0,313.3,49.0,0,0
1,0,3.41,29,0.53,0,552.0,31.7,0,0
1,0,1.57,17,0.0,2,49.7,3.3,0,1
1,0,3.41,22,1.07,0,75.6,5.7,0,0
1,0,3.41,33,0.0,0,20.7,1.5,0,0
1,0,1.23,24,0.0,0,5.9,0.8,0,1
1,0,1.99,30,0.0,0,15.4,1.2,0,1
1,0,0.77,26,0.0,0,22.9,1.2,0,1
1,0,1.98,30,0.0,0,37.3,4.6,0,1
1,1,3.92,17,0.0,0,151.2,5.8,0,1
1,0,3.41,24,1.53,0,102.7,8.2,0,0
1,1,3.41,12,0.48,0,57.8,2.1,0,0
1,1,3.41,25,1.56,0,62.6,3.0,0,0
1,1,4.05,20,0.0,0,23.9,1.1,0,1
0,0,0.24,24,0.0,0,225.6,14.4,0,1
0,0,1.88,23,0.0,2,18.6,1.2,0,1
1,0,2.03,22,0.0,0,77.4,4.9,0,1
0,0,3.4,26,1.5,0,51.3,2.2,0,0
1,1,3.4,12,0.51,0,268.6,69.9,0,0
1,1,3.4,15,1.5,0,5.0,0.2,0,0
1,1,3.4,20,0.53,0,91.7,6.0,0,0
1,0,1.21,26,0.0,0,19.6,1.4,0,1
0,0,2.17,49,0.0,0,12.3,0.7,0,1
1,0,1.42,21,0.0,0,5.0,1.0,0,1
0,0,3.4,23,1.53,0,15.7,4.0,0,0
1,1,1.88,20,0.0,0,15.9,0.6,0,1
1,1,3.4,16,0.33,0,56.4,4.7,0,0
1,1,3.4,12,0.46,0,26.0,1.5,0,0
1,0,1.29,27,0.0,0,49.3,2.3,0,1
1,0,2.36,44,0.0,0,34.1,2.0,0,1
0,0,3.63,25,0.0,0,22.2,0.8,0,1
1,0,0.98,28,0.0,0,94.1,65.1,0,1
1,0,1.89,13,0.0,1,40.8,3.4,0,1
1,1,0.1,7,0.0,0,20.7,0.3,0,1
1,0,2.36,22,0.0,0,29.3,0.7,0,1
0,0,1.1,22,0.0,3,6.7,2.7,0,1
1,0,3.92,14,0.0,0,57.4,1.6,0,1
1,1,3.4,21,0.0,0,48.5,2.4,0,0
1,0,3.94,18,0.0,0,33.2,4.6,0,1
1,1,3.4,17,1.92,0,75.3,4.1,0,0
1,0,1.05,23,0.0,0,0.0,0.0,0,1
1,0,0.99,26,0.0,0,87.5,6.5,0,1
1,1,3.4,10,1.44,0,19.5,2.2,0,0
1,1,1.02,26,0.0,0,37.1,1.3,0,1
1,0,3.28,21,0.0,0,5.4,0.9,0,1
1,0,3.4,21,0.46,1,83.1,7.4,0,0
1,0,2.45,22,0.0,0,8.9,1.0,0,1
1,0,0.67,29,0.0,0,46.3,6.3,0,1
0,0,0.71,18,0.0,1,17.9,1.2,0,1
1,0,1.68,21,0.0,0,24.4,2.3,0,1
1,1,3.4,15,1.53,0,44.4,2.2,0,0
1,0,3.4,21,0.53,0,33.9,3.5,0,0
1,0,2.21,22,0.0,0,25.3,1.9,0,1
1,1,3.4,12,0.52,0,37.4,4.4,0,0
1,1,3.4,12,0.51,0,95.4,4.2,0,0
0,0,1.4,32,0.0,0,71.9,3.5,0,1
1,1,3.4,17,1.62,0,11.9,0.9,0,0
1,0,0.01,2,0.0,0,0.4,0.0,0,1
1,0,2.96,22,0.0,0,15.8,4.4,0,1
1,0,0.55,20,0.0,4,16.2,0.8,0,1
1,1,3.4,12,0.52,0,50.5,2.5,0,0
1,0,3.4,22,0.05,0,73.9,5.8,0,0
1,1,3.71,9,1.1,0,30.0,2.3,0,1
1,1,3.4,15,1.08,0,97.9,5.0,0,0
1,1,3.4,12,0.52,0,130.3,10.1,0,0
1,1,3.4,21,0.46,0,44.7,2.1,0,0
1,1,3.92,0,0.0,0,0.0,0.0,0,1
1,0,3.4,21,0.46,1,12.2,4.2,0,0
1,0,0.15,13,0.0,0,15.7,0.6,0,1
1,1,3.54,19,0.0,0,34.9,1.3,0,1
1,0,0.38,22,0.0,0,43.1,5.5,0,1
1,0,3.4,21,0.52,0,151.5,8.2,0,0
1,0,2.87,28,0.0,0,76.7,40.4,0,1
0,0,3.11,32,0.0,2,46.7,3.0,0,1
1,0,0.36,16,0.0,0,3.5,0.2,0,1
1,0,3.04,33,0.0,0,58.3,3.0,0,1
1,1,3.4,17,1.56,0,56.1,4.0,2,0
1,1,0.95,21,0.0,0,2.7,0.1,0,1
1,0,1.34,26,0.0,0,10.9,2.2,0,1
1,1,3.12,12,0.0,0,47.4,4.6,0,1
1,0,3.99,18,0.0,0,48.1,2.2,0,1
1,1,3.4,21,0.46,0,39.8,2.9,0,0
0,0,3.4,33,0.0,0,68.0,5.9,0,0
1,0,3.4,15,1.61,0,54.4,2.7,0,0
1,1,3.4,16,1.52,0,47.4,3.5,0,0
1,0,0.01,2,0.0,0,0.0,0.0,0,1
1,0,3.39,12,0.76,0,21.0,2.6,0,0
1,0,1.18,29,0.0,0,7.0,1.0,0,1
1,1,3.39,22,0.01,2,77.3,9.5,0,0
1,1,3.39,40,0.99,0,30.7,1.6,0,0
1,1,1.75,25,0.0,1,18.7,3.9,0,1
1,0,3.88,19,0.04,0,40.9,8.3,0,1
1,0,0.62,20,0.0,0,4.7,0.3,0,1
1,1,3.39,21,0.15,0,106.0,9.5,0,0
1,1,3.97,15,1.07,0,60.8,3.8,0,1
1,0,2.28,47,0.0,0,108.1,5.9,0,1
0,0,3.39,24,0.0,0,51.3,4.3,0,0
1,1,2.18,21,0.0,1,36.3,5.1,0,1
1,1,3.39,17,1.72,0,96.5,5.2,0,0
1,1,3.39,25,1.97,0,38.3,11.7,0,0
1,0,0.62,25,0.0,1,47.0,3.1,0,1
1,0,3.39,13,0.56,0,141.1,10.6,0,0
0,0,3.39,32,0.0,0,25.2,1.9,0,0
1,0,2.83,32,0.0,0,44.4,2.9,0,1
0,0,1.03,20,0.0,2,107.5,11.5,0,1
1,0,1.8,26,0.0,0,23.1,2.0,0,1
1,1,4.27,14,1.56,0,53.5,4.8,0,1
0,0,0.99,26,0.0,0,53.4,4.5,0,1
1,0,3.39,21,0.47,0,18.2,1.2,0,0
1,0,1.98,26,0.0,0,19.1,1.4,0,1
1,0,0.99,26,0.0,0,6.5,0.5,0,1
1,1,3.39,26,0.69,0,115.4,10.2,0,0
0,0,0.82,26,0.0,0,87.3,7.6,0,1
1,0,1.99,25,0.0,0,39.3,3.7,0,1
1,1,3.39,18,0.1,0,35.9,2.9,0,0
1,0,0.85,26,0.0,0,138.0,7.6,0,1
1,0,3.39,41,0.88,4,148.9,12.4,0,0
0,0,1.72,42,0.0,0,33.1,0.7,0,1
1,1,3.39,12,1.55,0,50.2,4.2,0,0
1,1,3.39,12,0.52,0,38.2,1.7,0,0
1,1,1.45,22,0.0,0,53.8,2.3,0,1
0,0,1.02,21,0.0,0,0.0,0.0,0,1
1,0,1.36,25,0.0,0,76.8,1.9,0,1
1,1,3.31,20,0.0,1,26.6,4.0,0,1
1,0,3.39,21,0.53,0,31.6,2.9,0,0
0,0,3.39,21,0.0,0,58.7,4.7,0,0
0,0,1.1,23,0.0,0,11.6,0.3,0,1
1,1,3.39,23,1.49,0,85.3,4.3,0,0
1,0,1.78,26,0.0,0,28.8,2.7,0,1
1,1,3.39,23,0.72,0,74.5,19.6,0,0
1,1,3.39,12,0.52,0,28.1,1.8,0,0
1,1,3.39,17,1.49,0,139.3,14.4,5,0
1,0,3.39,20,1.71,0,85.6,4.9,0,0
1,0,0.09,6,0.0,0,16.7,1.5,0,1
1,0,3.39,29,0.52,0,168.6,97.4,0,0
1,0,3.39,27,1.54,0,42.3,4.6,0,0
1,0,3.39,21,1.66,1,27.7,1.9,0,0
1,0,2.03,15,0.75,0,26.8,2.1,0,1
1,0,3.32,21,0.0,0,0.0,0.0,0,1
0,0,1.19,34,0.0,0,59.4,3.6,0,1
1,0,3.39,22,1.24,0,102.0,7.0,0,0
1,0,0.63,34,0.0,2,37.5,3.2,0,1
1,0,1.61,27,0.0,1,45.9,3.8,0,1
0,0,1.97,30,0.0,0,30.4,5.4,0,1
1,1,1.15,23,0.0,2,95.4,6.2,0,1
1,0,3.28,22,0.0,0,21.8,1.7,0,1
0,0,0.75,26,0.0,2,3.7,0.3,0,1
0,0,0.58,25,0.0,0,27.7,1.5,0,1
1,1,3.38,21,0.53,2,13.7,1.0,0,0
1,0,3.38,21,0.1,0,22.2,1.7,0,0
1,0,0.61,17,0.0,0,13.0,0.5,0,1
0,0,2.02,44,0.0,1,148.4,5.8,0,1
1,1,3.38,0,0.0,0,27.8,2.1,0,0
1,0,1.98,26,0.0,0,8.4,0.5,0,1
1,0,0.85,17,0.0,0,3.1,0.2,0,1
1,0,3.38,21,0.52,0,47.5,3.4,0,0
1,1,3.38,24,1.73,0,20.4,1.5,0,0
0,0,0.8,24,0.0,0,17.7,1.6,0,1
1,1,3.38,21,0.47,1,25.4,3.9,0,0
1,0,3.38,21,0.54,0,67.4,3.3,0,0
1,1,3.38,19,1.94,0,19.7,3.6,0,0
1,1,3.38,12,0.53,0,55.2,2.4,0,0
1,1,4.15,13,1.85,0,98.0,9.1,0,1
1,0,1.23,24,0.0,0,25.4,1.3,0,1
0,0,0.56,22,0.0,0,17.3,0.8,0,1
1,0,0.98,26,0.0,0,75.9,6.0,0,1
1,1,4.05,14,1.95,0,125.1,3.6,0,1
1,1,3.38,15,1.41,0,26.2,1.0,0,0
1,0,2.1,22,0.0,0,116.5,18.4,0,1
1,0,1.35,15,0.0,0,51.0,2.6,0,1
1,1,3.38,19,1.54,0,23.1,7.1,0,0
1,0,1.94,6,0.0,0,38.2,8.7,0,1
1,1,1.38,22,0.0,0,4.6,0.8,0,1
1,1,3.38,15,1.25,0,17.1,1.4,0,0
1,1,3.74,22,1.53,0,28.9,2.0,0,1
1,0,2.35,16,0.0,0,8.8,0.8,0,1
1,0,3.38,21,0.49,4,16.0,1.4,0,0
1,1,3.38,21,0.59,0,36.7,3.8,0,0
1,1,3.38,24,1.18,0,32.5,3.5,0,0
1,1,3.38,12,0.47,0,75.2,12.8,0,0
1,1,3.38,21,0.53,0,126.6,5.5,0,0
1,1,3.38,15,1.5,0,26.9,1.7,0,0
1,1,3.38,16,0.47,0,131.0,8.1,0,0
1,1,3.38,12,0.48,1,138.7,4.9,0,0
0,0,2.2,24,0.0,0,51.1,3.5,0,1
1,1,4.21,24,1.16,3,44.9,4.0,0,1
1,1,3.38,16,1.49,1,53.6,5.5,0,0
1,0,3.38,22,0.99,0,61.4,3.9,0,0
0,0,0.99,18,0.0,0,70.3,5.0,0,1
1,0,1.94,23,0.0,0,0.0,0.0,0,1
1,0,3.38,38,0.52,0,21.1,2.8,0,0
0,0,0.72,32,0.0,1,57.2,2.3,0,1
1,0,1.97,30,0.0,0,40.0,4.7,0,1
1,0,3.38,18,1.8,1,88.1,4.7,0,0
1,0,3.38,33,0.0,0,47.1,4.0,0,0
1,1,3.22,23,0.0,0,32.6,1.7,0,1
1,0,1.2,25,0.0,0,8.4,0.2,0,1
1,0,0.0,1,0.0,0,0.0,0.0,0,1
1,1,3.38,12,0.53,0,17.2,2.2,0,0
1,0,3.38,21,0.5,0,17.4,4.1,0,0
0,0,1.31,25,0.0,0,16.1,3.0,0,1
0,0,2.1,22,0.0,0,75.4,5.6,0,1
1,0,1.84,19,0.0,1,29.8,0.9,0,1
1,0,3.38,21,0.54,0,24.6,3.3,0,0
1,0,0.11,10,0.0,0,4.2,0.3,0,1
1,0,0.01,4,0.0,0,0.2,0.3,0,1
1,1,3.38,20,0.53,0,97.3,8.4,0,0
0,0,0.99,26,0.0,0,6.0,0.3,0,1
1,0,1.13,30,0.0,0,13.0,3.5,0,1
1,0,2.1,20,0.0,0,72.2,1.9,0,1
1,0,3.38,20,1.51,1,43.3,2.2,1,0
1,0,1.97,26,0.0,1,11.2,0.9,0,1
0,0,0.1,19,0.0,0,20.5,0.8,0,1
1,1,3.38,15,1.51,0,52.1,3.9,1,0
1,0,3.38,21,0.61,0,30.8,1.9,0,0
1,0,3.38,18,1.68,0,43.8,2.6,0,0
1,1,2.28,14,0.0,1,55.9,2.8,0,1
1,0,1.32,17,0.0,0,2.2,0.1,0,1
1,0,3.38,21,0.52,0,59.5,8.6,0,0
1,0,3.38,37,0.12,1,95.9,11.0,0,0
0,0,0.02,4,0.0,0,0.0,0.0,0,1
1,0,4.09,19,1.73,0,48.9,3.0,0,1
1,1,3.38,21,1.51,1,197.1,12.8,0,0
1,1,3.38,15,1.91,0,12.4,0.8,0,0
1,1,0.55,115,0.0,0,852.0,43.4,0,1
0,0,1.9,26,0.0,0,74.7,6.5,0,1
1,1,3.38,12,0.48,0,38.4,0.9,0,0
1,0,3.38,28,0.56,0,48.0,1.3,0,0
1,1,3.38,19,1.96,0,54.5,2.6,0,0
1,1,2.29,42,0.0,0,69.8,25.7,0,1
0,0,0.65,27,0.0,0,10.9,0.4,0,1
1,1,3.37,40,0.99,0,160.6,8.2,0,0
1,0,3.44,18,0.0,0,32.7,4.0,0,1
0,0,0.53,109,0.0,1,350.2,20.5,0,1
1,1,3.37,21,0.57,0,50.1,5.7,0,0
1,1,3.37,15,1.51,0,61.8,4.9,1,0
1,0,1.18,19,0.0,1,37.1,1.3,0,1
1,1,3.37,21,0.3,0,59.4,6.0,0,0
0,0,0.0,1,0.0,0,0.0,0.0,0,1
1,0,1.26,30,0.0,0,73.2,3.7,0,1
1,1,3.37,12,0.48,0,51.8,3.1,0,0
1,0,3.37,22,0.62,0,27.7,3.5,0,0
1,0,2.27,14,0.0,0,51.3,4.1,0,1
0,0,0.15,25,0.0,0,11.9,0.5,0,1
1,0,0.22,15,0.0,0,8.3,0.4,0,1
1,0,0.35,14,0.0,0,26.8,1.4,0,1
0,0,2.87,40,0.0,0,6.0,0.1,0,1
0,0,0.78,26,0.0,1,19.7,0.9,0,1
1,0,2.33,23,0.0,0,34.3,5.9,0,1
0,0,2.27,29,0.0,0,43.7,2.1,0,1
0,0,3.84,34,1.1,0,14.9,1.4,0,1
1,1,3.37,16,1.51,0,135.8,12.0,0,0
1,0,0.01,1,0.0,0,2.1,0.2,0,1
1,1,3.37,16,1.79,3,40.6,3.4,0,0
1,0,2.2,22,0.0,0,27.8,2.5,0,1
1,0,1.78,30,0.0,0,17.8,1.2,0,1
1,1,3.51,17,0.0,0,78.2,2.6,0,1
1,0,2.35,21,0.02,0,8.3,2.3,0,1
1,1,3.37,12,0.53,0,61.5,5.5,0,0
1,0,0.01,1,0.0,0,2.4,0.4,0,1
1,1,4.03,15,1.82,0,103.4,3.4,0,1
1,1,3.37,12,0.52,0,44.3,3.0,0,0
1,0,0.59,27,0.0,0,4.8,0.8,0,1
1,0,3.37,40,0.0,0,22.1,2.5,0,0
1,0,3.36,13,0.57,0,60.4,2.9,0,0
1,1,3.36,12,0.61,0,5.0,2.6,0,0
1,1,3.36,12,0.48,0,85.9,6.6,0,0
1,1,3.36,21,0.49,0,17.6,3.4,0,0
1,0,1.15,30,0.0,1,37.1,11.3,0,1
1,0,0.41,28,0.0,2,27.3,1.4,0,1
1,0,3.36,21,0.0,0,117.3,8.0,0,0
1,1,3.36,12,0.61,0,194.1,14.4,0,0
1,1,3.36,22,1.58,0,107.3,8.5,0,0
1,1,1.58,21,0.0,2,47.2,2.6,0,1
1,0,3.36,12,0.0,0,7.2,0.6,6,0
1,0,3.36,21,0.47,0,5.8,0.3,0,0
1,0,3.36,20,1.57,0,19.5,2.8,0,0
0,0,0.87,24,0.0,0,12.3,0.7,0,1
1,0,3.36,22,0.52,0,16.0,2.3,0,0
1,1,2.92,19,0.0,0,43.3,2.9,0,1
1,1,3.36,15,1.55,1,21.4,1.9,0,0
1,0,0.59,17,0.0,0,34.2,3.1,0,1
1,0,0.46,23,0.0,0,11.8,0.4,0,1
1,0,1.36,26,0.0,0,21.6,0.9,0,1
1,0,2.59,12,0.0,0,135.1,6.6,0,1
0,0,0.97,32,0.0,2,113.1,6.1,0,1
1,0,4.09,40,0.0,1,58.3,6.0,0,1
1,0,3.36,21,0.13,0,90.2,3.4,0,0
1,1,3.36,12,0.48,0,23.7,1.2,0,0
0,0,1.73,73,0.0,0,49.5,11.0,0,1
1,1,3.36,12,0.5,3,26.0,0.7,0,0
0,0,0.1,12,0.0,0,9.4,0.4,0,1
1,0,0.53,24,0.0,0,1.9,0.2,0,1
1,1,1.27,32,0.0,0,16.4,2.2,3,1
1,0,1.22,32,0.0,1,44.4,3.0,0,1
1,1,3.36,17,1.88,0,60.7,18.9,0,0
1,0,2.96,22,0.0,0,34.2,2.2,0,1
0,0,0.99,26,0.0,0,41.2,3.1,0,1
1,0,3.36,21,0.56,0,54.8,2.1,0,0
1,1,3.36,15,1.34,0,15.0,2.7,0,0
1,1,3.36,10,1.09,0,71.5,11.1,0,0
1,0,0.63,32,0.0,0,101.1,8.2,0,1
1,0,2.27,33,0.0,0,97.3,4.8,0,1
0,0,0.55,52,0.0,1,68.3,4.8,0,1
0,0,0.0,0,0.0,0,0.0,0.0,0,1
0,0,1.05,29,0.0,0,57.4,13.0,0,1
1,0,3.04,20,0.0,4,24.7,1.3,0,1
1,0,2.01,26,0.0,0,36.3,4.0,0,1
1,1,3.36,16,1.63,0,8.2,0.5,0,0
1,1,1.0,25,0.0,0,15.8,0.9,0,1
1,1,2.04,26,0.0,0,89.1,3.4,0,1
1,1,3.36,20,1.55,0,74.1,5.5,1,0
0,0,0.72,26,0.0,0,24.4,0.8,0,1
1,0,0.99,26,0.0,0,9.2,3.0,0,1
0,0,0.0,0,0.0,0,0.0,0.0,0,1
1,0,0.15,0,0.0,0,37.9,3.1,0,1
1,0,1.0,22,0.0,0,19.5,3.4,0,1
1,1,3.36,20,0.53,0,43.1,3.9,0,0
0,0,0.3,68,0.0,0,63.9,8.2,0,1
0,0,3.58,32,0.0,0,43.9,3.8,0,1
1,1,3.36,12,0.33,0,80.4,3.1,0,0
1,1,3.36,12,0.53,0,71.4,3.0,0,0
1,1,3.36,12,0.48,0,83.9,2.7,0,0
1,0,2.07,26,0.0,4,52.6,2.1,0,1
1,1,3.49,20,0.0,0,118.8,8.0,0,1
1,0,0.99,25,0.0,0,57.0,1.4,0,1
1,0,4.05,26,0.07,0,98.4,32.4,0,1
1,0,2.19,22,0.0,0,54.7,4.4,0,1
1,0,2.18,22,0.0,0,87.0,54.7,0,1
1,0,3.36,21,0.13,0,29.1,2.5,0,0
1,1,3.05,20,0.0,0,89.2,3.6,0,1
1,1,3.36,20,0.61,0,73.8,3.2,0,0
1,1,3.36,12,0.53,0,52.1,5.5,0,0
1,1,3.36,7,0.56,0,148.7,22.7,0,0
1,0,1.78,25,0.0,1,58.3,4.5,0,1
1,0,1.21,21,0.0,0,43.1,3.8,0,1
1,0,2.95,18,0.0,0,1.3,0.2,0,1
0,0,3.36,16,0.0,0,0.1,1.7,0,0
1,0,2.25,16,0.0,0,41.1,3.2,0,1
1,1,3.37,23,0.0,0,46.9,2.7,0,1
1,1,3.63,8,0.27,0,16.3,2.4,0,1
1,1,3.36,12,0.52,0,28.8,1.6,0,0
0,0,1.27,21,0.0,0,19.6,2.4,0,1
1,1,0.29,0,0.0,0,44.4,2.0,0,1
1,0,0.99,0,0.0,0,0.0,0.0,0,1
1,1,3.36,21,1.86,0,123.4,5.0,0,0
1,1,3.36,20,0.52,0,70.1,4.3,0,0
0,0,0.91,17,0.0,0,24.5,2.2,0,1
1,1,3.36,28,0.51,0,103.5,5.7,0,0
1,0,0.94,24,0.0,0,100.1,3.8,0,1
1,1,3.36,20,0.48,2,68.0,2.7,0,0
0,0,3.36,31,0.0,0,59.9,4.7,0,0
1,0,2.95,30,0.0,0,90.9,11.0,0,1
0,0,0.01,0,0.0,0,5.3,0.2,0,1
1,1,2.88,12,0.0,0,32.2,1.9,0,1
1,1,3.36,12,0.56,1,32.4,7.6,0,0
1,1,3.35,14,1.57,0,102.2,5.6,0,0
1,0,0.58,17,0.0,0,51.2,4.4,0,1
1,1,1.09,30,0.0,2,41.9,7.2,0,1
1,0,1.01,25,0.0,0,129.8,10.7,0,1
1,1,3.69,9,0.2,0,32.9,18.7,0,1
1,1,3.35,14,1.64,0,7.9,2.7,2,0
1,1,3.35,12,0.48,0,42.2,3.5,0,0
1,0,2.03,23,0.0,5,11.2,0.7,0,1
1,1,3.35,19,1.72,0,12.5,0.9,0,0
1,0,3.35,22,0.07,0,75.6,5.8,0,0
1,0,2.16,21,0.0,0,10.0,1.2,0,1
1,1,3.35,21,0.46,0,50.0,1.7,0,0
0,0,0.6,20,0.0,1,19.3,2.0,0,1
0,0,0.0,0,0.0,0,0.0,0.0,0,1
1,0,2.96,20,0.0,0,13.9,2.5,0,1
1,1,3.35,20,0.48,0,12.8,0.9,0,0
1,0,0.04,0,0.0,0,0.1,0.0,0,1
1,1,3.35,16,1.77,0,31.1,2.5,0,0
1,0,2.13,49,0.09,0,235.6,14.6,0,1
1,0,2.4,13,0.0,0,162.6,16.0,0,1
1,1,3.35,12,0.48,0,24.9,7.2,0,0
0,0,1.24,22,0.0,5,30.6,2.3,0,1
0,0,3.35,32,0.0,0,23.1,0.8,0,0
1,1,3.35,17,0.54,0,144.2,40.3,0,0
1,0,0.91,27,0.0,0,34.2,2.2,0,1
1,1,3.35,16,1.57,1,29.1,1.7,0,0
1,0,1.56,27,0.0,0,53.6,6.1,0,1
1,1,3.35,21,1.85,0,24.0,1.6,0,0
1,1,3.35,36,0.55,1,180.8,9.5,0,0
1,1,3.35,20,0.48,0,79.8,14.7,0,0
0,0,0.24,23,0.0,0,51.1,3.4,0,1
1,0,3.35,24,1.85,0,95.0,5.4,0,0
1,0,0.32,0,0.0,1,9.5,2.9,0,1
1,0,3.35,21,0.38,0,46.6,4.8,0,0
0,0,0.01,0,0.0,0,0.0,0.0,0,1
1,0,0.0,0,0.0,0,0.0,0.0,0,1
1,1,3.35,16,0.0,0,59.6,7.1,0,0
1,1,1.98,33,0.0,0,20.8,4.8,0,1
0,0,2.12,55,0.0,2,211.1,8.6,0,1
1,1,3.96,18,0.0,0,69.8,5.3,0,1
1,0,3.35,20,0.69,0,40.8,7.5,0,0
1,1,3.35,22,0.82,0,86.9,123.3,0,0
0,0,3.06,20,0.0,0,11.7,1.7,0,1
1,1,3.35,20,1.56,1,55.7,6.2,0,0
1,1,3.35,12,0.53,0,45.6,2.4,0,0
1,1,3.12,37,0.0,0,150.3,5.9,0,1
0,0,0.28,60,0.0,1,3.4,0.1,0,1
1,1,3.35,12,0.57,0,115.1,7.9,0,0
1,1,3.35,15,1.84,1,57.1,6.4,0,0
1,1,3.35,20,0.17,1,47.4,5.9,0,0
1,1,3.35,12,0.5,0,117.1,9.2,0,0
1,1,3.69,22,0.39,1,36.4,3.0,0,1
1,0,3.35,22,0.03,1,171.0,12.3,0,0
1,0,1.98,30,0.0,2,6.6,0.3,0,1
1,0,1.55,14,0.0,0,0.1,0.0,0,1
